artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
Toto,7ve96Lk22N2ZGVqVq8EJOf,I Won't Hold You Back,0.348,0.536,292840,0.425,0.0,0,0.0993,-9.371,0,0.0245,102.233,4,0.0839,34
Jon Bellion,7HKSWfpxHhllSmoLk9AQz8,Adult Swim (feat. Tuamie),0.244,0.701,313897,0.828,0.0,7,0.417,-5.606,1,0.297,89.988,4,0.6509999999999999,56
benny blanco,5YAP8zpqj1eIX88makBjDe,Roses (with Juice WRLD feat. Brendon Urie),0.166,0.613,223543,0.6,0.0,8,0.1169999999999999,-7.097,1,0.154,147.059,4,0.532,82
Angèle,3iXhLi33EpUfcOwasC8un1,Ta reine,0.8220000000000001,0.6679999999999999,213200,0.44,3.98e-06,9,0.0901,-10.607,0,0.0801,107.091,4,0.127,71
JOY.,6kO3XW7HIUFiMUG3sYPQic,Change,0.797,0.498,222930,0.355,0.00315,7,0.144,-9.086,1,0.0279,99.846,4,0.0845,53
L'Indécis,1NtmRnY9rghNeeTJD8wPNC,Le Sud,0.416,0.8109999999999999,185806,0.423,0.3229999999999999,11,0.0931,-11.217,0,0.217,92.966,4,0.405,52
Woodkid,1pWOJi4RBIJfE1EG9Lapa7,L'aérogramme de Los Angeles,0.6990000000000001,0.2289999999999999,211788,0.253,0.4679999999999999,2,0.0699,-12.366,0,0.0314,139.778,5,0.0644,46
Riff Raff,3xk3LuO8biTlWih2baXiGZ,Back Against the Wall (feat. Ponce De Leioun),0.177,0.762,242237,0.5,0.0,8,0.395,-6.537000000000001,1,0.0733,139.0,4,0.193,16
Grupo 360,5Nt5ceQx5raJ2Eg5YdJukV,Soy Werito,0.172,0.728,203653,0.946,0.0,10,0.353,-3.5269999999999997,1,0.0534,114.952,4,0.8490000000000001,30
Arctic Monkeys,4PGWramunj3Bsz5UXCu4ex,Anyways,0.529,0.284,221230,0.5760000000000001,3.91e-05,4,0.187,-6.972,1,0.035,82.527,4,0.3229999999999999,59
DJ Sweturk,5lAzLXzs1MSpgkYhqDZ7To,Party Time,0.00987,0.733,42516,0.314,0.114,4,0.059,-10.452,1,0.221,179.916,4,0.748,30
Dizzee Rascal,3GDYjJa40zGTpmzocDLmrq,Ghost,0.261,0.718,179131,0.73,0.0,11,0.126,-5.012,1,0.289,144.94299999999998,4,0.379,51
Story Untold,1i2t3VyIcsAonPhK6wjuJp,Drown In My Mind,0.0456,0.54,180083,0.833,0.0,7,0.103,-5.691,1,0.039,134.99200000000002,4,0.447,54
Glitterer,1WpIZnAGgC1dITw35m50ir,"St. Ignatius, Young and Standing",0.0384,0.735,68619,0.53,0.193,9,0.204,-8.722000000000001,0,0.0619,140.016,4,0.1009999999999999,25
Emma Sameth,1m7XbKhOvJst478ms8yUrr,Spin With You (feat. Jeremy Zucker),0.718,0.818,212154,0.445,3.8799999999999994e-05,5,0.108,-7.467,0,0.23,95.944,4,0.423,71
Sad Frosty,1m1j5YsAKhA3detWC4b6tj,Pretty Frosty,0.0551,0.723,65019,0.82,0.0,1,0.121,-4.112,1,0.2769999999999999,133.02700000000002,4,0.769,25
Paloma Mami,0EJu1RBtxzldMG2peczuPv,No Te Enamores,0.5870000000000001,0.8059999999999999,183398,0.735,0.00889,7,0.0812,-4.459,0,0.0425,100.101,4,0.353,84
Many Rooms,2H7Am4ZXYBhC5I89R8cBFi,The Nothing,0.991,0.407,278772,0.0339,0.884,10,0.1119999999999999,-29.014,1,0.0366,105.042,3,0.252,19
Conjunto Nube,6WXMkZklxO1akwA5ST95rB,Caballito,0.408,0.764,150173,0.887,0.124,5,0.0934,-5.653,1,0.0597,130.153,4,0.746,33
Jekalyn Carr,4PFVl84oxN4Q9i281d7Du3,Stay With Me,0.111,0.2769999999999999,489541,0.737,5.42e-06,7,0.6709999999999999,-4.7780000000000005,1,0.0842,80.105,4,0.3229999999999999,45
Travis Scott,58TaFP5j5i9swOf584yon2,HOUSTONFORNICATION,0.0985,0.6890000000000001,217828,0.723,0.0,0,0.158,-4.052,0,0.0836,160.042,4,0.288,75
Andrew Huang,66rQ1n1uowB4hthv7ytt9a,Star Smear,0.0553,0.544,226370,0.979,0.684,6,0.113,-4.736000000000001,1,0.0846,126.635,4,0.371,15
Plantrae,4qQkUZ5D3vxoLq7925yK72,Midnight Harvest,0.159,0.634,526589,0.517,0.5579999999999999,11,0.177,-7.947,0,0.0299,89.99600000000001,4,0.115,32
Sia,1KuPjp2SyimuFq2Hh62Tym,Underneath The Christmas Lights,0.981,0.362,216573,0.173,2.92e-05,5,0.105,-9.902,1,0.0377,115.347,4,0.184,43
KILLY,54vgIPUjc6rCtPFFZivxdy,Live Your Last,0.24,0.772,133000,0.597,0.0,6,0.107,-6.726,0,0.108,139.937,4,0.266,49
BT,2C3elWZRmjFeewHlAbiUJM,Yahweh - Extended Mix,0.247,0.634,559370,0.408,0.8059999999999999,8,0.172,-14.277,0,0.0323,126.99,4,0.374,14
Virlan Garcia,7ynOkljlhjeldKu1fTy3vh,El Viaje Demi Vida,0.209,0.732,213141,0.544,8.72e-06,0,0.1009999999999999,-6.029,1,0.0328,117.068,4,0.632,48
Jaydayoungan,4YAH2RzSQ78Oz8lqL9CS13,Thot Thot,0.0752,0.823,121575,0.521,0.0,0,0.0976,-9.029,0,0.501,148.083,4,0.6609999999999999,67
Lilcockpump,6ejSVc4gLMjfDQuVt5xnXF,Ps69,0.0151,0.8740000000000001,129541,0.361,4.09e-06,1,0.166,-7.178999999999999,1,0.196,105.962,4,0.193,16
Shawn Mendes,5gW3kI83886nVV9apaFLWu,Mutual,0.254,0.919,148360,0.478,0.0,11,0.134,-6.697,0,0.156,115.03,4,0.799,72
Benjamin Gibbard,2AjsMkPcC7mCs5F2E00taI,And I Love Him,0.0672,0.705,162933,0.643,0.0795,4,0.27,-12.735,0,0.0348,107.998,4,0.7390000000000001,37
Theresa Kent,0S6PXCDieA0gkAkM2iMg1d,Midsummer,0.988,0.414,104831,0.0507,0.965,0,0.1119999999999999,-19.012,1,0.0568,177.976,4,0.619,49
Aly & Fila,5jM3bDFV7UuyhHA5264QAs,Camellia,4.98e-05,0.471,153529,0.987,0.882,2,0.375,-5.95,1,0.0464,135.97899999999998,4,0.151,17
Armin van Buuren,1PXSm17CZDBOqE5WA1Y03f,"A State Of Trance (ASOT 895) - Track Recap, Pt. 6",0.126,0.595,50320,0.4639999999999999,0.0,5,0.355,-10.747,1,0.408,73.303,5,0.601,17
Suyano,0WcGdMWl75v33B27KafycK,Brothers In Arms,0.0762,0.597,185625,0.7140000000000001,0.0,11,0.278,-7.676,1,0.0675,128.023,4,0.2319999999999999,13
Swizz Beatz,4c1ziBFAuQKKeJE6NXjuuG,Preach,0.2239999999999999,0.602,138794,0.6659999999999999,0.0,2,0.469,-5.058,1,0.309,91.501,4,0.708,45
Slaughter Gang Tip,3ZsmVq4XZMnup5JTrSeofS,No Brain,0.0114,0.8140000000000001,184957,0.494,0.0,1,0.291,-8.031,1,0.421,152.067,4,0.1169999999999999,16
Editors,2mxOqLhFdohxDtHLGpn6u0,Cold,0.0106,0.596,218767,0.546,0.000558,6,0.5539999999999999,-9.387,0,0.0297,100.005,4,0.512,55
Hillsong Worship,52pWX2yqr5nl5ZQeP4bj0M,Remembrance - Live/Acoustic,0.821,0.523,310760,0.1939999999999999,0.0,4,0.107,-13.744000000000002,1,0.0302,139.923,4,0.1159999999999999,49
Mila J,1TivRssaSwbvEqJhaKP2JV,W.W.E.,0.865,0.615,86069,0.285,0.0,11,0.109,-6.693,1,0.0596,72.495,1,0.172,19
Antonio Vivaldi,69NYC5RMFiUngrgsmljXX5,"La Silvia, RV 734 / Act 2: ""Quell’augellin che canta""",0.954,0.574,250520,0.186,0.0527,0,0.17,-18.813,1,0.0686,114.123,4,0.495,28
Tyrone Wells,1FOTNOkW0c5rXF95fc6hq1,Fighter,0.3339999999999999,0.733,234040,0.447,0.0,9,0.0851,-8.751,1,0.0588,143.875,4,0.445,45
Rand Aldo,7IeAd6rhMU9zMG0wccZbwb,Between Moments,0.973,0.273,116500,0.0065,0.946,4,0.1119999999999999,-27.214,1,0.0366,63.427,3,0.2339999999999999,68
Seeds Family Worship,64IEWqwrg5Vk8F3jzAW5TM,Trust (Proverbs 3:5-6),0.0504,0.6,173427,0.578,0.0075599999999999,7,0.431,-14.88,1,0.0272,133.976,4,0.44,20
Rence,2tm7WNo4pG4DKYK40LCzdh,Baby Blue,0.898,0.518,208000,0.412,0.000757,7,0.1119999999999999,-8.908999999999999,1,0.0336,120.061,4,0.0784,56
Jimmie Allen,6UJuulWAyRggY5yx9YXIqS,Will You Be There,0.302,0.3829999999999999,233973,0.672,1.51e-06,4,0.201,-6.0889999999999995,0,0.0339,106.454,5,0.25,38
Marcus D,7nVjin6sMPJVLmhFWBDyq6,midnight walk,0.3379999999999999,0.606,137333,0.228,0.653,2,0.0811,-10.781,0,0.0635,147.563,4,0.204,34
Gryffin,3SEupjP7CBdIoNPrFrMozG,Bye Bye (feat. Ivy Adara),0.00271,0.618,210928,0.754,0.0,4,0.213,-3.739,1,0.0882,148.013,4,0.485,72
NCT 127,58GHXHPnSNf7QZH91lTkxu,Knock On,0.2189999999999999,0.411,206547,0.466,1.51e-06,8,0.178,-7.979,1,0.0386,66.536,4,0.354,49
Konshens,1l44OZKxeTNO4FpAFhlH0K,Big Belly (feat. Rick Ross & Rvssian),0.0408,0.62,226348,0.715,1.02e-06,2,0.153,-7.806,1,0.153,75.53699999999999,4,0.6829999999999999,49
Marwa Loud,0RE4crnT3jRms1xxVlEZx2,Bad boy,0.431,0.7959999999999999,187844,0.496,5.51e-06,9,0.0781,-8.165,0,0.0388,97.988,4,0.716,69
Ron Gallo,2wEqEXgALrwrhzezRn8WW5,Pull Quote (Feat. Jerry),0.00148,0.276,216724,0.542,0.0654,5,0.29,-8.924,1,0.0474,147.717,4,0.265,18
City Morgue,1hflocGENeOhHRN2jsFTyS,Caligula,0.000779,0.614,143987,0.738,0.0,9,0.3379999999999999,-7.263999999999999,1,0.0469,134.91899999999998,4,0.171,55
Lupe Fiasco,1sCFW0LrXGgn21cHUvgenL,Imagine (feat. Simon Sayz & Crystal Torres),0.0985,0.659,247864,0.858,0.0,1,0.126,-3.851,0,0.258,170.105,4,0.555,47
Blanco White,4d4OJTq2Yl7TyiuGMLxa1h,Olalla,0.662,0.5720000000000001,247373,0.409,0.296,3,0.125,-11.384,1,0.0377,129.983,4,0.351,74
BlocBoy JB,7GSJfVVX5tA3ytAp3dKJp5,Nun of Dat (feat. Lil Pump),0.237,0.845,240519,0.711,0.0,1,0.368,-4.458,1,0.308,132.011,4,0.722,46
Kid Travis,22beY2djJG3wKjl9cHD1Pg,Moonlight,0.0574,0.7829999999999999,128438,0.489,0.00109,7,0.0646,-12.253,0,0.104,128.083,4,0.1369999999999999,41
Andie Case,0XRjOBJyEo3uqagV7hZ8Ox,Misery Business,0.5329999999999999,0.6809999999999999,194137,0.479,0.0,5,0.115,-5.879,0,0.0404,84.58200000000001,4,0.825,24
Denton Thrift,2tmx4gAfsSPiOQds8UgnkN,Confessional,0.293,0.732,246000,0.6,0.3,7,0.0576,-6.8229999999999995,0,0.0364,124.951,4,0.3379999999999999,23
The Amity Affliction,1SI5hAgKCnv7d9ubmkWEzj,The Gifthorse,0.113,0.573,202187,0.44,1.92e-06,11,0.131,-8.681000000000001,0,0.0276,100.021,4,0.251,54
George Ezra,2JVwsN6viHjR9t5pCPQ4Br,Pretty Shining People,0.14,0.584,212447,0.726,0.0,1,0.0984,-4.604,1,0.0371,106.979,4,0.3979999999999999,75
XXXTENTACION,7AFASza1mXqntmGtbxXprO,changes,0.883,0.669,121887,0.308,0.0,11,0.0984,-10.068,1,0.0289999999999999,64.934,4,0.52,87
Sia,4xrp7IHh0xuNuGVu3oSv67,Audio,0.192,0.365,203400,0.6920000000000001,1.51e-06,3,0.0862,-4.586,0,0.0671,89.99799999999999,4,0.372,72
Swingrowers,6t5rtgsdN86dMudr8SS9Cw,My Mood,0.0259,0.76,239347,0.898,0.0919,0,0.0792,-7.818,1,0.0321,127.999,4,0.925,35
Celtic Chillout Relaxation Academy,3tIg0SqcNPEzSy8guLOACM,Enchanted Irish Harp,0.984,0.153,208250,0.0187,0.934,9,0.0932,-25.763,0,0.0357,76.793,1,0.0363,24
RM,73ipE4lfZ53pvBbJPXkiEK,seoul (prod. HONNE),0.344,0.5870000000000001,275955,0.664,2.47e-05,0,0.324,-8.63,1,0.0645,99.8,4,0.4529999999999999,69
Guaco,4Wvo5yMiaBK3eKcjvM3gt1,Regálame Tu Amor - En Vivo,0.6459999999999999,0.5,389227,0.7290000000000001,0.0,6,0.7120000000000001,-6.681,0,0.423,104.631,4,0.258,30
Lyanno,4qkun7AaUFno3rE8xp0zYi,Pa Mi,0.228,0.835,230435,0.782,0.0,8,0.108,-4.256,0,0.102,128.02100000000002,4,0.645,68
City Morgue,6VCq9JcEi9EbEKl8XIdCgk,Arson,0.000194,0.609,160427,0.804,0.0,11,0.302,-7.027,1,0.139,159.967,4,0.414,56
Suicidal Tendencies,4vhwmP3mxhUgdcKuXWRwc4,S.E.D.,0.0107,0.345,280912,0.966,0.0,9,0.421,-3.193,1,0.131,118.257,4,0.509,16
Axian,0kT4e8lWpwtDqZeXtw0bBJ,Arcadian,0.764,0.5760000000000001,142971,0.418,0.884,7,0.168,-15.720999999999998,1,0.1119999999999999,81.029,4,0.132,51
Jen Brook,4HUAT9dBskTeZO4kYXRTKI,How Did We Wind Up Here?,0.992,0.26,122626,0.0622,0.88,7,0.111,-25.138,1,0.0359,171.074,4,0.408,68
Dropping Ugly,6ZbCnzlvPeGB5kHiWRS41v,Bunky,0.41,0.355,105773,0.642,4.24e-05,6,0.0854,-8.671,1,0.0449,73.98100000000001,4,0.248,20
Binaural Beats Sleep,04Z7yUlqrxwQwJOvKlCQiZ,Ambient Sleep Sounds,0.942,0.166,154000,0.000486,0.8440000000000001,6,0.113,-46.94,1,0.0577,72.918,3,0.0363,15
morgxn,1Wm8n5eQpDaOk2eQjf8ENd,home ft. WALK THE MOON,0.0371,0.665,205049,0.7090000000000001,0.0,11,0.3229999999999999,-3.643,1,0.037,100.001,4,0.841,64
Hurley Mower,5cyDwl7iEZPac8iUps8IFK,Metronome (feat. Manasseh),0.664,0.625,168620,0.401,0.00622,6,0.111,-10.563,1,0.166,125.896,4,0.416,31
Los Nuevos Rebeldes,3kikWDPYqgom6K2XQhKYMz,El Amor Que Te Tenia,0.471,0.5539999999999999,256298,0.57,4.57e-06,2,0.3429999999999999,-8.637,1,0.201,156.67700000000002,3,0.6709999999999999,28
Joshua Hyslop,1hsFJUOqrUZyfZrk0xwarC,This Is How It Goes,0.727,0.659,225680,0.318,0.00465,4,0.0947,-13.042,1,0.0308,128.096,4,0.341,34
Netto Rockfeller,1uzDjmOyqU0Hq2u9v5teLl,Rock and Roll Tonight,0.457,0.573,175413,0.925,2.33e-06,2,0.129,-4.629,1,0.0409999999999999,143.335,4,0.919,11
Vlad Holiday,2LO4djxEtCZ72VANAk3AQZ,Artificial Paradise,0.529,0.611,263625,0.4629999999999999,0.00611,0,0.0733,-6.557,1,0.0334,121.068,4,0.0773,52
Mistah F.A.B.,7fzngpKKR9Sr0ZatunX48n,"Thug Tears (feat. Rick Ross, Philthy Rich & Mozzy)",0.0547,0.537,275540,0.648,0.0,2,0.193,-5.9270000000000005,0,0.351,101.851,5,0.647,30
Ty Segall,06E0LlKBO6TxuXbz1MxbAF,Meaning,0.00018,0.359,186613,0.6659999999999999,0.216,8,0.0759,-8.955,1,0.0431,133.87,4,0.583,33
The Lawrence Arms,5b1IAKuGPMlDTp5EMyUcTM,You Are Here,0.000143,0.492,166147,0.978,0.0166,4,0.223,-5.295,0,0.0464,101.393,4,0.669,12
Bobina,2LEFd5UtpQQtPbvmUfc3c6,Saviour (ASOT 903),2.9600000000000005e-05,0.634,143890,0.752,0.000553,2,0.276,-11.975,1,0.045,130.066,4,0.2289999999999999,36
Primera Generacion,0uQeTQhZ8MzDjWVZ7qxM3G,El Mas Poderoso,0.594,0.6920000000000001,195161,0.631,5.26e-06,9,0.275,-5.375,1,0.0304,106.505,4,0.731,18
Mackenzie Nicole,5gafEicmA96emu1t95qpdc,Back To You,0.0109,0.82,185509,0.5379999999999999,0.0,0,0.0708,-7.227,1,0.0372,106.971,4,0.613,22
Carlos Cuevas,6fmHu84pyVHPtpjE7hJJv3,Ya la Pagarás,0.6809999999999999,0.701,231093,0.6940000000000001,0.0,2,0.0808,-4.301,0,0.0309,139.865,4,0.931,40
Ella Mai,0V6imIPZVXJEtl2umdNILO,Everything (feat. John Legend),0.432,0.395,181644,0.456,0.0,7,0.108,-5.358,1,0.0456,103.85,4,0.0608,69
Auri,5QNGNGTbucpDFE0oVwbIpA,Skeleton Tree,0.0198,0.477,257520,0.557,0.326,9,0.109,-11.890999999999998,1,0.0351,102.028,4,0.191,29
YOG$,2RPkGBuwcjJIgSYMJgOTD2,Forest Fire,0.41,0.662,214500,0.627,1.24e-05,6,0.094,-8.445,0,0.38,79.97,4,0.64,50
A$AP Rocky,1wGYcpJZ59rePkNu4zHmLu,CALLDROPS,0.8959999999999999,0.513,162373,0.4039999999999999,0.0493,5,0.136,-11.101,1,0.126,127.992,4,0.46,61
Ravosso,4T7JZLDy3S58kgZtB9xzqQ,Wild Ride,0.0093099999999999,0.7859999999999999,278897,0.784,0.943,11,0.123,-6.5360000000000005,1,0.0486,124.993,4,0.915,28
Ludmilla,78Q2gghkt8iLJ7J0Uc4QYb,Din Din Din (Participação especial de MC Pupio e MC Doguinha),0.214,0.8690000000000001,184607,0.622,0.0,5,0.0527,-5.841,1,0.23,140.039,4,0.887,65
Croatia Squad,2Fcx71e415baVRjRaAKsM6,Café Brasil,0.00952,0.754,182090,0.7909999999999999,0.115,10,0.311,-4.14,0,0.0411,122.029,4,0.72,64
Sweden Laundry,5a9D4qlJnQVZFjcDVzbej3,Please,0.835,0.583,186649,0.414,1.42e-05,0,0.0861,-8.548,1,0.0486,129.791,4,0.214,16
Blvck Cheeto,5BQugA4mXrcD5XPORl6yTE,COUNTED-OUT,0.125,0.737,154504,0.828,0.0,7,0.301,-7.242000000000001,0,0.0429,128.034,4,0.2769999999999999,20
Gucci Mane,24vhQnVsbHHwlIXH7hD9Eh,Cold Shoulder (feat. YoungBoy Never Broke Again),0.00244,0.826,199508,0.492,0.0,8,0.23,-4.566,1,0.161,135.03799999999998,4,0.127,62
Frédéric Chopin,2byGlsHgl4vlryEuiSkEkw,"Waltzes, Op. 69: I. Lento in A-Flat Major",0.996,0.308,314605,0.0063799999999999,0.937,5,0.0803,-32.01,1,0.0486,61.911,4,0.0607,21
Arizona Zervas,0kqPVx9K9kEpaCMrGOpSBa,No I in Team,0.0166,0.74,181714,0.5920000000000001,0.0,1,0.275,-5.003,0,0.0874,140.12,4,0.373,68
State Champs,0QapunlwO9vnL5X6h4YF18,Dead and Gone,0.00151,0.368,191757,0.968,0.0,2,0.419,-2.7089999999999996,1,0.0737,168.025,4,0.52,56
Alex Ferro,7ESQJspcwYsaKILAhLg6U3,One Night,0.0828,0.611,284000,0.944,0.0845,6,0.156,-2.2969999999999997,1,0.0939,119.989,4,0.357,22
Kane Brown,6GBndDk0OEpDkmKoSBJyyK,Lose It,0.00261,0.5489999999999999,178733,0.8690000000000001,1.77e-06,4,0.29,-4.905,0,0.0289,91.988,4,0.433,73
Ty red da Gawd,0celvAsodN4d2yPc351bAj,Ty Red da Gawd,0.00106,0.695,97855,0.7929999999999999,0.866,1,0.135,-5.857,1,0.0428,156.99,4,0.743,12
Khwezi,46bKI8IfQX12lFTNCTz613,Gone,0.00416,0.58,162220,0.584,0.00205,0,0.08,-8.23,1,0.0865,180.032,4,0.561,17
Zen Music Garden,726fSmF52LFU2G1yMz7fNq,Rain Sound: Easy Sleeping,0.0148,0.163,228514,0.922,0.979,4,0.7909999999999999,-24.615,0,0.0781,111.27,3,0.0119,23
Cold War Kids,4FjedAIQ8qFGA342vFsENf,"Quiet, Please!",0.0586,0.318,289987,0.6709999999999999,0.0175,0,0.298,-5.917000000000001,1,0.0366,82.35700000000001,4,0.465,22
Kalazh44,3NkVlHHVs3C9z8fl9yF9WN,Kokayn,0.369,0.802,225469,0.659,0.0,10,0.209,-7.444,0,0.262,144.04,4,0.6659999999999999,45
NF,7hdw5gAGMyyn9z0XgfTv1j,NO NAME,0.218,0.726,183827,0.789,0.0,2,0.237,-4.0969999999999995,1,0.134,130.947,4,0.268,71
Dirty Heads,5sf2X48Ws2dGdJjqjiZ6qK,Celebrate (feat. The Unlikely Candidates) [Alt Edit],0.225,0.6779999999999999,196637,0.602,0.0,1,0.1989999999999999,-7.305,1,0.065,134.97899999999998,4,0.325,38
Anuel Aa,1icm3g1X4j3tFk4z2PrauY,Naturaleza,0.642,0.564,215489,0.726,3.2e-05,10,0.0941,-4.89,1,0.15,195.989,4,0.598,57
Gryffin,7cKMckTjZK3tBUkA2ACPO9,Nobody Compares To You (feat. Katie Pearlman) - Bali Bandits Remix,0.0597,0.6940000000000001,162381,0.8290000000000001,0.0,11,0.103,-4.309,0,0.118,125.954,4,0.639,35
Wallows,57RA3JGafJm5zRtKJiKPIm,Are You Bored Yet? (feat. Clairo),0.156,0.682,178000,0.6829999999999999,2.32e-05,8,0.273,-6.444,0,0.0287,120.023,4,0.64,72
Queen,5ODSfJ2h7m1Zkg6MIm2C9Q,Radio Ga Ga - Live Aid,0.0138,0.406,245680,0.934,0.0,5,0.955,-6.667999999999999,1,0.0845,118.823,4,0.395,68
Theo Katzman,0CepYPpRph2czx6widR1A3,Crappy Love Song - Audiotree Live Version,0.537,0.619,230064,0.3229999999999999,0.0,10,0.113,-10.486,1,0.0883,125.274,4,0.417,23
Meggie York,0TLIYIxWMQYEMlhOvyCqF5,Thank You,0.126,0.585,228571,0.5770000000000001,0.0,6,0.166,-7.775,1,0.0919,84.13600000000001,4,0.294,16
ZAYN,1V1NpX9DlBb9koXof9nIBF,Good Years,0.55,0.638,180120,0.411,0.0,2,0.141,-5.979,1,0.042,96.969,4,0.158,77
Owen Mac,757sezqurEk8CU3Yh3Jc7h,My Mother My Teacher My Friend,0.254,0.575,214274,0.392,0.000195,11,0.1669999999999999,-8.293,1,0.0281,117.998,4,0.331,22
Don Carlo,72GVLiueC8XvtcEvoJRWnu,Streets HOT,0.0207,0.486,81053,0.653,0.0001909999999999,6,0.5589999999999999,-5.995,1,0.4429999999999999,156.94899999999998,4,0.737,45
Kid Rock,19JjkcjQJN5zBH10YS4eiK,All Summer Long,0.00929,0.703,297373,0.888,6.38e-06,7,0.102,-2.418,1,0.0292,103.003,4,0.888,38
Armin van Buuren,3tqu75GtfRyH0VjiqPuiXZ,"A State Of Trance (ASOT 888) - Events Recap, Pt. 1",0.052,0.626,31750,0.613,0.0,7,0.813,-10.452,1,0.346,102.746,3,0.603,11
Shayne Orok,5VKldPNvhZ3i76EbVOM1cS,GO CRY GO (Overlord II),9.53e-05,0.4579999999999999,94678,0.959,3.4200000000000005e-05,8,0.3229999999999999,-3.068,1,0.1369999999999999,101.171,1,0.456,24
Tom Walker,2GqmEB1nvaeimGCPiTxiWY,How Can You Sleep at Night?,0.147,0.446,216212,0.708,0.0,1,0.094,-8.38,0,0.0693,155.418,3,0.317,62
Silk City,79QsAQKkk3hlOC6yV1uKdg,Electricity - Acoustic,0.649,0.495,253360,0.39,0.0,0,0.109,-7.375,1,0.0346,117.784,4,0.322,64
Newsboys,1qkAVlXyGe798NWgVuYea7,Greatness Of Our God,0.000647,0.481,239387,0.804,0.0,5,0.0727,-4.176,1,0.0418,102.052,4,0.237,56
Tierra Whack,4zMmqb0pYwX6b0qc0slCoT,Only Child,0.8490000000000001,0.826,239324,0.365,3.8e-06,1,0.186,-7.024,1,0.0412,85.244,4,0.802,67
Janelle Monáe,2m7QTaFkY4n1EEqZyVvAPe,Make Me Feel - EDX Dubai Skyline Remix,0.0125,0.818,205976,0.7659999999999999,0.000299,11,0.0818,-3.255,1,0.0584,123.038,4,0.846,55
Sleeping Music Experience,6BVRKXLIL5ypBLI6zCVO38,Binaural Beats for Sleep,0.805,0.1989999999999999,102000,0.0145,0.933,2,0.118,-37.012,1,0.0371,65.28699999999999,3,0.0388,25
Todd Terry,1B89dglefjYMvJkLOEwfD1,Figure of Jazz,0.0674,0.672,212683,0.915,0.942,2,0.0855,-6.707999999999999,1,0.0592,122.966,4,0.372,57
Childish Gambino,4j3GWI86JvSaF0BLdmgcfF,Summertime Magic,0.0129,0.76,213600,0.579,0.00351,0,0.106,-7.374,1,0.0569,100.01,4,0.125,74
letherette,1pQKpMBoQdHyVALkEPGTuB,Easy,0.688,0.696,31152,0.465,0.636,9,0.125,-9.145,0,0.0327,133.92,1,0.727,12
Hozier,1HYnjKqSSHh1tdl2Hi57zH,"Wasteland, Baby!",0.612,0.427,266467,0.407,0.386,2,0.109,-9.665,1,0.0382,168.84400000000002,4,0.244,67
Shitty Princess,3rs5ODzcMWEzGFDZL9Xmj4,Still Love You ft. Molly Moore,0.431,0.713,209517,0.4479999999999999,0.000305,10,0.108,-9.657,1,0.209,143.97899999999998,4,0.256,24
Lil Bo Weep,6WTOL7ZQGo6qoBzD4Z1ovZ,Inertia,0.159,0.7190000000000001,181333,0.502,0.294,1,0.107,-8.577,0,0.0712,89.977,4,0.1369999999999999,35
Syence,68cofVpqhVLkV2PqWXMuwH,Float,0.0302,0.534,199720,0.687,0.0,10,0.142,-4.678,1,0.0384,169.872,4,0.525,18
Trevor Daniel,7AMFseNoVRiGuF9K86WPk0,On My Own,0.0885,0.616,154181,0.5379999999999999,3e-06,8,0.105,-7.714,0,0.134,160.032,4,0.282,52
Harrison Fjord,2iMx8nJYSZm9xWP1W7lo6g,Game,0.00176,0.49,220541,0.872,0.000178,11,0.38,-6.409,0,0.0883,92.439,4,0.498,35
Michael Bublé,5cEap0vG6Dc6TJDN77cyF9,When You're Not Here,0.913,0.263,218262,0.163,0.00227,11,0.12,-11.077,1,0.0352,89.745,3,0.203,57
Morabeza Tobacco,4FDkX9JD3FzmttdfYI3JvS,TTYL,0.856,0.514,231610,0.639,0.856,10,0.627,-8.157,1,0.0302,95.299,4,0.419,12
Hallow Point,7itMxBPoDGGSl6zpVgIlAk,Blistering,0.0002569999999999,0.427,295648,0.978,0.0053,4,0.3879999999999999,-2.2230000000000003,0,0.134,145.076,4,0.2269999999999999,19
Pharrell Williams,1huwecVUu6sWgU7o7GHPHQ,"Happy - From ""Despicable Me 2""",0.2189999999999999,0.647,232720,0.8220000000000001,0.0,5,0.0908,-4.662,0,0.183,160.019,4,0.962,35
eli filosov [ p h i l o ],3T7BOGJnhu7YZTYNvDcugK,passerby,0.815,0.473,78415,0.358,0.286,1,0.1159999999999999,-12.026,1,0.0881,77.036,4,0.158,45
Maroon 5,64QftS2rGzpynevjuCsJXW,Moves Like Jagger,0.0139999999999999,0.718,201240,0.755,0.0,11,0.325,-4.478,0,0.0427,128.026,4,0.615,43
Smoke Trees,5cykHxUw4faZrSU7KiN0Nz,Takondwa,0.835,0.521,125375,0.138,0.954,6,0.125,-18.099,0,0.0468,170.23,4,0.48,50
Gareth Emery,3ayOojGZYT6wNtFC0NDQTm,Long Way Home (ASOT 853) - Ashley Wallbridge Remix,2.97e-05,0.483,238516,0.873,0.655,4,0.278,-11.328,1,0.0543,137.034,4,0.182,16
Louis The Child,5X3VpTYsESWoh80dMa60jd,The City (with Quinn XCII),0.121,0.531,186046,0.675,0.0,0,0.327,-3.281,1,0.33,177.953,4,0.799,65
